source_record_id,source_title,boq_document_count,boq_total_fact_count,grand_total_candidates_json,estimated_or_total_cost_candidates_json,tax_or_premium_components_json,best_total_amount_inr,best_total_label,best_total_document_id,limitations
mscl_project_083b6019c8669cba,Smart Road 6,1,10,"[{""amount_inr"": 520500000, ""amount_text"": ""52,05,00,000"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""14"", ""table_index"": ""1""}]","[{""amount_inr"": 403002144, ""amount_text"": ""40,30,02,144"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""Construction Cost Sub Total"", ""line_type"": ""subtotal"", ""page_number"": ""1"", ""row_index"": ""5"", ""table_index"": ""1""}, {""amount_inr"": 520500000, ""amount_text"": ""52,05,00,000"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""14"", ""table_index"": ""1""}]","[{""amount_inr"": 47299932, ""amount_text"": ""4,72,99,932"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""GST @ 12% on Civil Constrction Cost (Refer 1.0 Abstract)"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""6"", ""table_index"": ""1""}, {""amount_inr"": 3963351, ""amount_text"": ""39,63,351"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""Provision for Third Party Damages and Maintenance at 1 st Year(DLP-"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""7"", ""table_index"": ""1""}, {""amount_inr"": 276713, ""amount_text"": ""2,76,713"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""GST @12% on DLP Cost (Refer 5.1 Abstract)"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""8"", ""table_index"": ""1""}, {""amount_inr"": 12321456, ""amount_text"": ""1,23,21,456"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""Maintenance Cost of 2nd,3rd and 4th Year"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""9"", ""table_index"": ""1""}, {""amount_inr"": 1173949, ""amount_text"": ""11,73,949"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""GST @12% on Maintenanace Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""10"", ""table_index"": ""1""}, {""amount_inr"": 40300214, ""amount_text"": ""403,00,214"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""Escalation and Tender Premium @10%"", ""line_type"": ""tender_premium"", ""page_number"": ""1"", ""row_index"": ""11"", ""table_index"": ""1""}, {""amount_inr"": 72177, ""amount_text"": ""72,177"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""Miscellaneous and Rounding off"", ""line_type"": ""misc_component"", ""page_number"": ""1"", ""row_index"": ""13"", ""table_index"": ""1""}, {""amount_inr"": 48556, ""amount_text"": ""48,556"", ""document_id"": ""mscl_doc_47a66abbc1e85ca7"", ""label_text"": ""61.00 KSRB15-3.8 : Providing 18mm thick cement plaster in single coat with cement mortar 1:4, to brick masonry including rounding off corners wherever required smooth rendering, : Providing and removing scaffolding, including cost of materials... Sqm 168.48 288.20 48,556"", ""line_type"": ""misc_component"", ""page_number"": ""11"", ""row_index"": ""4"", ""table_index"": ""11""}]",520500000.0,Grand Total,mscl_doc_47a66abbc1e85ca7,Best total is selected from sampled BOQ total lines; it is not a full BOQ reconciliation.
mscl_project_3d52e20e27a5b818,Smart Road 5,1,10,"[{""amount_inr"": 492500000, ""amount_text"": ""49,25,00,000"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""14"", ""table_index"": ""1""}]","[{""amount_inr"": 382192534, ""amount_text"": ""38,21,92,534"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""Construction Cost Sub Total"", ""line_type"": ""subtotal"", ""page_number"": ""1"", ""row_index"": ""5"", ""table_index"": ""1""}, {""amount_inr"": 492500000, ""amount_text"": ""49,25,00,000"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""14"", ""table_index"": ""1""}]","[{""amount_inr"": 44083165, ""amount_text"": ""4,40,83,165"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""GST @ 12% -Civil Constrction Cost (Refer 1.0 Abstract)"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""6"", ""table_index"": ""1""}, {""amount_inr"": 2883930, ""amount_text"": ""28,83,930"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""Provision for Third Party Damages and Maintenance at 1 st Year(DLP-"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""7"", ""table_index"": ""1""}, {""amount_inr"": 265467, ""amount_text"": ""2,65,467"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""GST @12% on DLP Cost Items (Refer 5.1 Abstract)"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""8"", ""table_index"": ""1""}, {""amount_inr"": 12184243, ""amount_text"": ""1,21,84,243"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""Maintenance Cost of 2nd,3rd and 4th Year"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""9"", ""table_index"": ""1""}, {""amount_inr"": 1181659, ""amount_text"": ""11,81,659"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""GST @12% on Maintenanace Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""10"", ""table_index"": ""1""}, {""amount_inr"": 38219253, ""amount_text"": ""382,19,253"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""Escalation and Tender Premium @10%"", ""line_type"": ""tender_premium"", ""page_number"": ""1"", ""row_index"": ""11"", ""table_index"": ""1""}, {""amount_inr"": 23972, ""amount_text"": ""23,972"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""Miscellaneous and Rounding off"", ""line_type"": ""misc_component"", ""page_number"": ""1"", ""row_index"": ""13"", ""table_index"": ""1""}, {""amount_inr"": 39218, ""amount_text"": ""39,218"", ""document_id"": ""mscl_doc_d1a9ee46a6667150"", ""label_text"": ""62.00 KSRB15-3.8 : Providing 18mm thick cement plaster in single coat with cement mortar 1:4, to brick masonry including rounding off corners wherever required smooth rendering, : Providing and removing scaffolding, including cost of materials... Sqm 136.08 288.20 39,218"", ""line_type"": ""misc_component"", ""page_number"": ""12"", ""row_index"": ""2"", ""table_index"": ""12""}]",492500000.0,Grand Total,mscl_doc_d1a9ee46a6667150,Best total is selected from sampled BOQ total lines; it is not a full BOQ reconciliation.
mscl_project_60002bfd95a402b0,Smart Road 3,1,13,"[{""amount_inr"": 457000000, ""amount_text"": ""45,70,00,000"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""17"", ""table_index"": ""1""}]","[{""amount_inr"": 349034539, ""amount_text"": ""34,90,34,539"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""Sub Total"", ""line_type"": ""subtotal"", ""page_number"": ""1"", ""row_index"": ""5"", ""table_index"": ""1""}, {""amount_inr"": 457000000, ""amount_text"": ""45,70,00,000"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""17"", ""table_index"": ""1""}]","[{""amount_inr"": 29463095, ""amount_text"": ""2,94,63,095"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""GST @ 12% on SOR Base Items -Constrction Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""6"", ""table_index"": ""1""}, {""amount_inr"": 15423291, ""amount_text"": ""1,54,23,291"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""GST @ 18% on Market Rate Items -Constrction Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""7"", ""table_index"": ""1""}, {""amount_inr"": 3095630, ""amount_text"": ""30,95,630"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""Provision for Third Party Damages and Maintenance at 1 st Year(DLP)"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""8"", ""table_index"": ""1""}, {""amount_inr"": 224284, ""amount_text"": ""2,24,284"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""GST @ 12% on SOR Base Items -Constrction Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""9"", ""table_index"": ""1""}, {""amount_inr"": 169240, ""amount_text"": ""1,69,240"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""GST @ 18% on Market Rate Items -Constrction Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""10"", ""table_index"": ""1""}, {""amount_inr"": 12708314, ""amount_text"": ""127,08,314"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""Maintenance Cost of 2nd,3rd and 4th Year"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""11"", ""table_index"": ""1""}, {""amount_inr"": 1212260, ""amount_text"": ""12,12,260"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""GST @ 12% on SOR Base Items -Constrction Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""12"", ""table_index"": ""1""}, {""amount_inr"": 230869, ""amount_text"": ""2,30,869"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""GST @ 18% on Market Rate Items -Constrction Cost"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""13"", ""table_index"": ""1""}, {""amount_inr"": 34903454, ""amount_text"": ""3,49,03,454"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""Escalation and Tender Premium at 10%"", ""line_type"": ""tender_premium"", ""page_number"": ""1"", ""row_index"": ""14"", ""table_index"": ""1""}, {""amount_inr"": 63988, ""amount_text"": ""63,988"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""Miscellaneous and Rounding off"", ""line_type"": ""misc_component"", ""page_number"": ""1"", ""row_index"": ""16"", ""table_index"": ""1""}, {""amount_inr"": 26146, ""amount_text"": ""26,146"", ""document_id"": ""mscl_doc_2891b0dcd1dbb3f5"", ""label_text"": ""57.00 KSRB15-3.8 : Providing 18mm thick cement plaster in single coat with cement mortar 1:4, to brick masonry including rounding off corners wherever required smooth rendering, : Providing and removing scaffolding, including cost of materials... Sqm 90.72 288.20 26,146"", ""line_type"": ""misc_component"", ""page_number"": ""11"", ""row_index"": ""5"", ""table_index"": ""11""}]",457000000.0,Grand Total,mscl_doc_2891b0dcd1dbb3f5,Best total is selected from sampled BOQ total lines; it is not a full BOQ reconciliation.
mscl_project_706b1fa83545292f,Construction of Command Control Center Building- annexe to MCC Building,2,10,"[{""amount_inr"": 50000000, ""amount_text"": ""5,00,00,000"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""13"", ""table_index"": ""1""}]","[{""amount_inr"": 42764168, ""amount_text"": ""4,27,64,168"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""Construction Cost Sub Total"", ""line_type"": ""subtotal"", ""page_number"": ""1"", ""row_index"": ""8"", ""table_index"": ""1""}, {""amount_inr"": 50000000, ""amount_text"": ""5,00,00,000"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""13"", ""table_index"": ""1""}]","[{""amount_inr"": 47, ""amount_text"": ""47 months"", ""document_id"": ""mscl_doc_7265529cf0d9221a"", ""label_text"": ""6. Operations and Maintenance Phase 3, 4, 5 T + 26 0 Weeks 47 months O & M Reports + Audit Reports + (Re)Certifications SI + SPV"", ""line_type"": ""maintenance_component"", ""page_number"": ""29"", ""row_index"": ""19"", ""table_index"": ""10""}, {""amount_inr"": 3814605, ""amount_text"": ""38,14,605"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""GST @ 12% on Construction Cost(Electrical Cost Excluded)"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""9"", ""table_index"": ""1""}, {""amount_inr"": 2138208, ""amount_text"": ""21,38,208"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""Escalation and Tender Premium @ 5%"", ""line_type"": ""tender_premium"", ""page_number"": ""1"", ""row_index"": ""10"", ""table_index"": ""1""}, {""amount_inr"": 1250000, ""amount_text"": ""12,50,000"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""Add Contingency"", ""line_type"": ""contingency"", ""page_number"": ""1"", ""row_index"": ""11"", ""table_index"": ""1""}, {""amount_inr"": 33019, ""amount_text"": ""33,019"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""Miscellaneous and Rounding off"", ""line_type"": ""misc_component"", ""page_number"": ""1"", ""row_index"": ""12"", ""table_index"": ""1""}, {""amount_inr"": 25, ""amount_text"": ""25.00"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""25.00 KSRB15-3 : Providing 15mm thick cement plaster in single coat with cement mortar to brick masonry including rounding off corners wherever required srnooth rendering, Providing and removing scaffolding, including cost of materials, labour..."", ""line_type"": ""misc_component"", ""page_number"": ""5"", ""row_index"": ""12"", ""table_index"": ""5""}, {""amount_inr"": 27, ""amount_text"": ""27.00"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""27.00 KSRB15-3 : Providing 12mm thick cement plaster in single coat with cement mortar, to ceiling including rounding off corners wherever required smooth rendering, including providing and removing scaffolding, cost of materials, labour, curi..."", ""line_type"": ""misc_component"", ""page_number"": ""5"", ""row_index"": ""22"", ""table_index"": ""5""}, {""amount_inr"": 31, ""amount_text"": ""31.00"", ""document_id"": ""mscl_doc_90a7780293cada9a"", ""label_text"": ""31.00 KSRB15-3 : Providing 18mm thick cement plaster in single coat with cement mortar to brick masonry including rounding off corners wherever required smooth rendering, Providing and removing scaffolding, including cost of materials, labour,..."", ""line_type"": ""misc_component"", ""page_number"": ""6"", ""row_index"": ""3"", ""table_index"": ""6""}]",50000000.0,Grand Total,mscl_doc_90a7780293cada9a,Best total is selected from sampled BOQ total lines; it is not a full BOQ reconciliation.
mscl_project_775f00415a9213f8,Smart Road 2,1,7,"[{""amount_inr"": 137640000, ""amount_text"": ""13,76,40,000"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""12"", ""table_index"": ""1""}]","[{""amount_inr"": 107247449, ""amount_text"": ""10,72,47,449"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""Sub Total"", ""line_type"": ""subtotal"", ""page_number"": ""1"", ""row_index"": ""5"", ""table_index"": ""1""}, {""amount_inr"": 137640000, ""amount_text"": ""13,76,40,000"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""Grand Total"", ""line_type"": ""grand_total"", ""page_number"": ""1"", ""row_index"": ""12"", ""table_index"": ""1""}]","[{""amount_inr"": 6090294, ""amount_text"": ""60,90,294"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""Maintenance Cost"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""6"", ""table_index"": ""1""}, {""amount_inr"": 1123806, ""amount_text"": ""11,23,806"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""Provision for Third Party Damages and Maintenance at 1 st Year(DLP)"", ""line_type"": ""maintenance_component"", ""page_number"": ""1"", ""row_index"": ""7"", ""table_index"": ""1""}, {""amount_inr"": 9226821, ""amount_text"": ""92,26,821"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""GST @ 12%"", ""line_type"": ""tax_component"", ""page_number"": ""1"", ""row_index"": ""8"", ""table_index"": ""1""}, {""amount_inr"": 10724745, ""amount_text"": ""107,24,745"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""Escalation and Tender Premium at 10%"", ""line_type"": ""tender_premium"", ""page_number"": ""1"", ""row_index"": ""9"", ""table_index"": ""1""}, {""amount_inr"": 9462, ""amount_text"": ""9,462"", ""document_id"": ""mscl_doc_a749a0a26bef1d73"", ""label_text"": ""Miscellaneous and Rounding off"", ""line_type"": ""misc_component"", ""page_number"": ""1"", ""row_index"": ""11"", ""table_index"": ""1""}]",137640000.0,Grand Total,mscl_doc_a749a0a26bef1d73,Best total is selected from sampled BOQ total lines; it is not a full BOQ reconciliation.
